id,domain_id,url,type,created_at,updated_at
593,6,http://www.vestnik.nauka.kz/en/stroitelstvo/termodinamicheskie-osnovy-polucheniya-tepla-s-ispolzovaniem-vodo-puzyrkovoj-smesi-na-osnove-gidrodinamicheskoj-kavitacii.php,NULL,NULL,NULL
594,6,http://www.vestnik.nauka.kz/en/biologiya/otrabotka-uslovij-liofilnogo-xraneniya-azotfiksiruyushhix-mikroorganizmov.php,NULL,NULL,NULL
595,6,http://www.vestnik.nauka.kz/kz/biologiya/otrabotka-uslovij-liofilnogo-xraneniya-azotfiksiruyushhix-mikroorganizmov.php,NULL,NULL,NULL
596,6,http://www.vestnik.nauka.kz/kz/pishhevaya-promyshlennost/issledovanie-vliyaniya-ionoozonokavitacionnoj-obrabotki-na-mikrobiologicheskie-pokazateli-zerna-pshenicy.php,NULL,NULL,NULL
597,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/issledovanie-vliyaniya-ionoozonokavitacionnoj-obrabotki-na-mikrobiologicheskie-pokazateli-zerna-pshenicy.php,NULL,NULL,NULL
598,6,http://www.vestnik.nauka.kz/biologiya/rasprostranenie-eminiuma-regelya-v-karatauskom-gosudarstvennom-zapovednike.php,NULL,NULL,NULL
599,6,http://www.vestnik.nauka.kz/en/biologiya/rasprostranenie-eminiuma-regelya-v-karatauskom-gosudarstvennom-zapovednike.php,NULL,NULL,NULL
600,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/klinicheskie-priznaki-cito-i-patomorfologicheskie-izmeneniya-vyyavlyaemye-pri-ambulatornom-obsledovanii-sobak-bolnyx-melanomoj.php,NULL,NULL,NULL
601,6,http://www.vestnik.nauka.kz/kz/selskoe-i-lesnoe-xozyajstvo/klinicheskie-priznaki-cito-i-patomorfologicheskie-izmeneniya-vyyavlyaemye-pri-ambulatornom-obsledovanii-sobak-bolnyx-melanomoj.php,NULL,NULL,NULL
602,6,http://www.vestnik.nauka.kz/kz/stroitelstvo/effektivnaya-texnologiya-stenovoj-keramiki-na-osnove-lessovidnyx-suglinkov.php,NULL,NULL,NULL
603,6,http://www.vestnik.nauka.kz/stroitelstvo/effektivnaya-texnologiya-stenovoj-keramiki-na-osnove-lessovidnyx-suglinkov.php,NULL,NULL,NULL
604,6,http://www.vestnik.nauka.kz/ximiya/nikelsoderzhashhie-katalizatory-dlya-oksileniya-metana-v-sintez-gaz.php,NULL,NULL,NULL
605,6,http://www.vestnik.nauka.kz/stroitelstvo/effektivnaya-texnologiya-stenovoj-keramiki-na-osnove-lessovidnyx-suglinkov.php#,NULL,NULL,NULL
606,6,http://www.vestnik.nauka.kz/kz/ximiya/nikelsoderzhashhie-katalizatory-dlya-oksileniya-metana-v-sintez-gaz.php,NULL,NULL,NULL
607,6,http://www.vestnik.nauka.kz/en/ximiya/nikelsoderzhashhie-katalizatory-dlya-oksileniya-metana-v-sintez-gaz.php,NULL,NULL,NULL
608,6,http://www.vestnik.nauka.kz/en/informatika/innovacionnaya-konkurenciya-kak-dvizhushhij-faktor-transformacii-marketinga-na-primere-bazy-dannyx-rk-bank-innovacij-i-patentov.php,NULL,NULL,NULL
611,6,http://www.vestnik.nauka.kz/kz/informatika/marketingovye-issledovaniya-v-ramkax-formirovaniya-bazy-dannyx-bank-innovacij-i-patentov-gorno-metallurgicheskaya-otrasl-kazaxstana.php,NULL,NULL,NULL
612,6,http://www.vestnik.nauka.kz/kz/informatika/marketingovye-issledovaniya-svyazannye-s-rezultatami-nauchno-issledovatelskix-rabot-po-materialam-bazy-dannyx-bank-innovacij-i-patentov.php,NULL,NULL,NULL
613,6,http://www.vestnik.nauka.kz/en/informatika/marketingovye-issledovaniya-svyazannye-s-rezultatami-nauchno-issledovatelskix-rabot-po-materialam-bazy-dannyx-bank-innovacij-i-patentov.php,NULL,NULL,NULL
614,6,http://www.vestnik.nauka.kz/en/energetika/metodicheskij-podxod-k-ocenke-obema-nedootpuska-elektroenergii-pri-avarijnyx-otklyucheniyax-raspredelitelnyx-linij.php,NULL,NULL,NULL
615,6,http://www.vestnik.nauka.kz/energetika/metodicheskij-podxod-k-ocenke-obema-nedootpuska-elektroenergii-pri-avarijnyx-otklyucheniyax-raspredelitelnyx-linij.php,NULL,NULL,NULL
616,6,http://www.vestnik.nauka.kz/energetika/koncepciya-i-struktura-imitacionnoj-modeli-ocenki-energoeffektivnosti-pri-generacii-tepla.php,NULL,NULL,NULL
617,6,http://www.vestnik.nauka.kz/kz/energetika/koncepciya-i-struktura-imitacionnoj-modeli-ocenki-energoeffektivnosti-pri-generacii-tepla.php,NULL,NULL,NULL
618,6,http://www.vestnik.nauka.kz/kz/vypusk-3/analiz-problem-razrabotki-sistemy-elektronnogo-arxiva-geologo-geograficheskix-informacionnyx-resursov.php,NULL,NULL,NULL
619,6,http://www.vestnik.nauka.kz/en/vypusk-3/analiz-problem-razrabotki-sistemy-elektronnogo-arxiva-geologo-geograficheskix-informacionnyx-resursov.php,NULL,NULL,NULL
620,6,http://www.vestnik.nauka.kz/en/vypusk-3/avtomatizaciya-i-optimizaciya-uchebnogo-processa-v-universitetax-na-osnove-innovacionnyx-texnologij-virtualizacii-i-oblachnyx-vychislenij.php,NULL,NULL,NULL
621,6,http://www.vestnik.nauka.kz/vypusk-3/avtomatizaciya-i-optimizaciya-uchebnogo-processa-v-universitetax-na-osnove-innovacionnyx-texnologij-virtualizacii-i-oblachnyx-vychislenij.php,NULL,NULL,NULL
622,6,http://www.vestnik.nauka.kz/vypusk-3/organizaciya-nauchno-issledovatelskoj-deyatelnosti-v-mire-regionalnye-aspekty.php,NULL,NULL,NULL
623,6,http://www.vestnik.nauka.kz/kz/vypusk-3/organizaciya-nauchno-issledovatelskoj-deyatelnosti-v-mire-regionalnye-aspekty.php,NULL,NULL,NULL
624,6,http://www.vestnik.nauka.kz/kz/informatika/nauchno-informacionnoe-obespechenie-innovacionnoj-deyatelnosti-na-osnove-sozdaniya-bazy-dannyx-innovacij-i-patentov-zadachi-sostoyanie-i-perspektivy.php,NULL,NULL,NULL
625,6,http://www.vestnik.nauka.kz/en/informatika/nauchno-informacionnoe-obespechenie-innovacionnoj-deyatelnosti-na-osnove-sozdaniya-bazy-dannyx-innovacij-i-patentov-zadachi-sostoyanie-i-perspektivy.php,NULL,NULL,NULL
626,6,http://www.vestnik.nauka.kz/en/vypusk-4/osobennosti-sxemy-sertifikacii-produkcii-ekologicheskaya-sertifikaciya.php,NULL,NULL,NULL
627,6,http://www.vestnik.nauka.kz/vypusk-4/osobennosti-sxemy-sertifikacii-produkcii-ekologicheskaya-sertifikaciya.php,NULL,NULL,NULL
628,6,http://www.vestnik.nauka.kz/ekologiya/gryadushhaya-globalnaya-vodno-ekologicheskaya-katastrofa-i-mery-ee-profilaktiki.php,NULL,NULL,NULL
629,6,http://www.vestnik.nauka.kz/kz/ekologiya/gryadushhaya-globalnaya-vodno-ekologicheskaya-katastrofa-i-mery-ee-profilaktiki.php,NULL,NULL,NULL
630,6,http://www.vestnik.nauka.kz/kz/ekonomika/problemnye-aspekty-integracionnyx-processov-v-formirovanii-edinoj-vodno-energeticheskoj-sistemy-v-centralno-aziatskom-regione.php,NULL,NULL,NULL
631,6,http://www.vestnik.nauka.kz/en/ekonomika/problemnye-aspekty-integracionnyx-processov-v-formirovanii-edinoj-vodno-energeticheskoj-sistemy-v-centralno-aziatskom-regione.php,NULL,NULL,NULL
632,6,http://www.vestnik.nauka.kz/en/pishhevaya-promyshlennost/puti-povysheniya-kachestva-inkubacionnyx-yaic-myasnoj-pticy.php,NULL,NULL,NULL
633,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/puti-povysheniya-kachestva-inkubacionnyx-yaic-myasnoj-pticy.php,NULL,NULL,NULL
634,6,http://www.vestnik.nauka.kz/rybnoe-xozyajstvo/pokazateli-ryboproduktivnosti-prudovyx-rybovodnyx-xozyajstv-kazaxstana.php,NULL,NULL,NULL
635,6,http://www.vestnik.nauka.kz/kz/rybnoe-xozyajstvo/pokazateli-ryboproduktivnosti-prudovyx-rybovodnyx-xozyajstv-kazaxstana.php,NULL,NULL,NULL
636,6,http://www.vestnik.nauka.kz/kz/rybnoe-xozyajstvo/effektivnost-primeneniya-sinteticheskix-preparatov-stimuliruyushhix-sozrevanie-polovyx-produktov-u-proizvoditelej-leshha-v-zavisimosti-ot-temperatury-prednerestovogo-vyderzhivaniya.php,NULL,NULL,NULL
637,6,http://www.vestnik.nauka.kz/en/rybnoe-xozyajstvo/effektivnost-primeneniya-sinteticheskix-preparatov-stimuliruyushhix-sozrevanie-polovyx-produktov-u-proizvoditelej-leshha-v-zavisimosti-ot-temperatury-prednerestovogo-vyderzhivaniya.php,NULL,NULL,NULL
638,6,http://www.vestnik.nauka.kz/en/transport/ekonomicheskoe-obosnovanie-kompleksa-sredstv-po-povysheniyu-ispolzovaniya-gazomotornogo-topliva.php,NULL,NULL,NULL
639,6,http://www.vestnik.nauka.kz/transport/ekonomicheskoe-obosnovanie-kompleksa-sredstv-po-povysheniyu-ispolzovaniya-gazomotornogo-topliva.php,NULL,NULL,NULL
640,6,http://www.vestnik.nauka.kz/transport/opyt-ekspluatacii-traktorov-osnashhennyx-gazoballonnym-oborudovaniem.php,NULL,NULL,NULL
641,6,http://www.vestnik.nauka.kz/kz/transport/opyt-ekspluatacii-traktorov-osnashhennyx-gazoballonnym-oborudovaniem.php,NULL,NULL,NULL
642,6,http://www.vestnik.nauka.kz/kz/selskoe-i-lesnoe-xozyajstvo/texnologicheskie-aspekty-povysheniya-molochnoj-produktivnosti-u-korov-i-effektivnogo-ispolzovaniya-ix-produktivnogo-potenciala.php,NULL,NULL,NULL
643,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/texnologicheskie-aspekty-povysheniya-molochnoj-produktivnosti-u-korov-i-effektivnogo-ispolzovaniya-ix-produktivnogo-potenciala.php,NULL,NULL,NULL
644,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/vliyanie-arbuskulyarnoj-mikorizy-na-urozhaj-i-kachestvo-zerna-yarovoj-pshenicy-v-suxostepnoj-zone-priuralya.php,NULL,NULL,NULL
645,6,http://www.vestnik.nauka.kz/selskoe-i-lesnoe-xozyajstvo/vliyanie-arbuskulyarnoj-mikorizy-na-urozhaj-i-kachestvo-zerna-yarovoj-pshenicy-v-suxostepnoj-zone-priuralya.php,NULL,NULL,NULL
646,6,http://www.vestnik.nauka.kz/selskoe-i-lesnoe-xozyajstvo/klasterno-taksonomicheskij-analiz-mikrobnyx-soobshhestv-pochv-zapadno-kazaxstanskoj-oblasti-s-pomoshhyu-metodov-sovremennoj-metagenomiki.php,NULL,NULL,NULL
647,6,http://www.vestnik.nauka.kz/kz/selskoe-i-lesnoe-xozyajstvo/klasterno-taksonomicheskij-analiz-mikrobnyx-soobshhestv-pochv-zapadno-kazaxstanskoj-oblasti-s-pomoshhyu-metodov-sovremennoj-metagenomiki.php,NULL,NULL,NULL
648,6,http://www.vestnik.nauka.kz/kz/vodnoe-xozyajstvo/issledovanie-vliyaniya-processa-kavitacii-na-fiziko-ximicheskie-i-sanitarno-mikrobiologicheskie-pokazateli-osadka-stochnyx-vod.php,NULL,NULL,NULL
649,6,http://www.vestnik.nauka.kz/en/vodnoe-xozyajstvo/issledovanie-vliyaniya-processa-kavitacii-na-fiziko-ximicheskie-i-sanitarno-mikrobiologicheskie-pokazateli-osadka-stochnyx-vod.php,NULL,NULL,NULL
650,6,http://www.vestnik.nauka.kz/en/informatika/k-voprosu-napisaniya-nauchnyx-statej-dlya-zhurnalov-vxodyashhix-v-naukometricheskie-bazy-dannyx-2.php,NULL,NULL,NULL
653,6,http://www.vestnik.nauka.kz/kz/informatika/principy-realizacii-virtualnyx-resursov-v-metodicheskoj-sisteme-imitacionnyx-modelej.php,NULL,NULL,NULL
654,6,http://www.vestnik.nauka.kz/kz/selskoe-i-lesnoe-xozyajstvo/development-of-tillage-theory-in-northern-kazakhstan.php,NULL,NULL,NULL
655,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/development-of-tillage-theory-in-northern-kazakhstan.php,NULL,NULL,NULL
656,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/izuchenie-dinamiki-elementov-pitaniya-v-posevax-yarovoj-tverdoj-pshenicy.php,NULL,NULL,NULL
657,6,http://www.vestnik.nauka.kz/selskoe-i-lesnoe-xozyajstvo/izuchenie-dinamiki-elementov-pitaniya-v-posevax-yarovoj-tverdoj-pshenicy.php,NULL,NULL,NULL
658,6,http://www.vestnik.nauka.kz/selskoe-i-lesnoe-xozyajstvo/pokazateli-zhivoj-massy-sajgachat-uralskoj-populyacii-soderzhashhixsya-v-usloviyax-nevoli.php,NULL,NULL,NULL
659,6,http://www.vestnik.nauka.kz/kz/selskoe-i-lesnoe-xozyajstvo/pokazateli-zhivoj-massy-sajgachat-uralskoj-populyacii-soderzhashhixsya-v-usloviyax-nevoli.php,NULL,NULL,NULL
660,6,http://www.vestnik.nauka.kz/kz/biologiya/issledovanie-rastitelnyx-ekstraktov-na-soderzhanie-vitaminov-i-aminokislot-metodom-kapillyarnogo-elektroforeza.php,NULL,NULL,NULL
661,6,http://www.vestnik.nauka.kz/en/biologiya/issledovanie-rastitelnyx-ekstraktov-na-soderzhanie-vitaminov-i-aminokislot-metodom-kapillyarnogo-elektroforeza.php,NULL,NULL,NULL
662,6,http://www.vestnik.nauka.kz/en/pishhevaya-promyshlennost/issledovanie-i-razrabotka-texnologii-kumysa-obladayushhego-vysokimi-immunomoduliruyushhimi-svojstvami.php,NULL,NULL,NULL
663,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/issledovanie-i-razrabotka-texnologii-kumysa-obladayushhego-vysokimi-immunomoduliruyushhimi-svojstvami.php,NULL,NULL,NULL
664,6,http://www.vestnik.nauka.kz/vypusk-1/o-roli-i-znachenii-deklarirovaniya-sootvetstviya-podtverzhdenie-sootvetstviya-kachestva-produkcii-v-respublike-kazaxstan.php,NULL,NULL,NULL
665,6,http://www.vestnik.nauka.kz/kz/vypusk-1/o-roli-i-znachenii-deklarirovaniya-sootvetstviya-podtverzhdenie-sootvetstviya-kachestva-produkcii-v-respublike-kazaxstan.php,NULL,NULL,NULL
666,6,http://www.vestnik.nauka.kz/kz/ekonomika/voprosy-avtomatizacii-processa-prinyatiya-resheniya-pri-upravlenii-riskami-kreditovaniya-selskoxozyajstvennoj-deyatelnosti.php,NULL,NULL,NULL
667,6,http://www.vestnik.nauka.kz/en/ekonomika/voprosy-avtomatizacii-processa-prinyatiya-resheniya-pri-upravlenii-riskami-kreditovaniya-selskoxozyajstvennoj-deyatelnosti.php,NULL,NULL,NULL
668,6,http://www.vestnik.nauka.kz/en/ekonomika/innovacionnaya-ekonomika-pokazatel-vozmozhnostej-chelovecheskogo-kapitala-i-vnutrennix-resursov.php,NULL,NULL,NULL
669,6,http://www.vestnik.nauka.kz/ekonomika/innovacionnaya-ekonomika-pokazatel-vozmozhnostej-chelovecheskogo-kapitala-i-vnutrennix-resursov.php,NULL,NULL,NULL
670,6,http://www.vestnik.nauka.kz/ekonomika/tendencii-razvitiya-vodno-energeticheskoj-sistemy-stran-centralnoj-azii.php,NULL,NULL,NULL
671,6,http://www.vestnik.nauka.kz/kz/ekonomika/tendencii-razvitiya-vodno-energeticheskoj-sistemy-stran-centralnoj-azii.php,NULL,NULL,NULL
672,6,http://www.vestnik.nauka.kz/kz/informatika/programmno-celevoj-metod-i-rezultativnost-nauchno-texnicheskix-programm-v-kazaxstane.php,NULL,NULL,NULL
673,6,http://www.vestnik.nauka.kz/en/informatika/programmno-celevoj-metod-i-rezultativnost-nauchno-texnicheskix-programm-v-kazaxstane.php,NULL,NULL,NULL
674,6,http://www.vestnik.nauka.kz/en/informatika/kazaxstanskie-publikacii-v-zarubezhnyx-informacionnyx-resursax-za-2011-2014-gody.php,NULL,NULL,NULL
676,6,http://www.vestnik.nauka.kz/vypusk-2/nejrosetevaya-sistema-upravleniya-obektom-s-netochnymi-dannymi-i-zapazdyvaniem.php,NULL,NULL,NULL
677,6,http://www.vestnik.nauka.kz/kz/vypusk-2/nejrosetevaya-sistema-upravleniya-obektom-s-netochnymi-dannymi-i-zapazdyvaniem.php,NULL,NULL,NULL
678,6,http://www.vestnik.nauka.kz/kz/vypusk-2/raspoznavanie-obrazov-s-ispolzovaniem-seti-koxonena.php,NULL,NULL,NULL
679,6,http://www.vestnik.nauka.kz/en/vypusk-2/raspoznavanie-obrazov-s-ispolzovaniem-seti-koxonena.php,NULL,NULL,NULL
680,6,http://www.vestnik.nauka.kz/en/vypusk-2/realizaciya-metodov-sociologicheskix-issledovanij-s-primeneniem-informacionnyx-texnologij.php,NULL,NULL,NULL
681,6,http://www.vestnik.nauka.kz/vypusk-2/realizaciya-metodov-sociologicheskix-issledovanij-s-primeneniem-informacionnyx-texnologij.php,NULL,NULL,NULL
682,6,http://www.vestnik.nauka.kz/ekonomika/potencial-innovacionnogo-razvitiya-rossijskix-malyx-predpriyatij-v-usloviyax-razvitoj-ekonomiki.php,NULL,NULL,NULL
683,6,http://www.vestnik.nauka.kz/kz/ekonomika/potencial-innovacionnogo-razvitiya-rossijskix-malyx-predpriyatij-v-usloviyax-razvitoj-ekonomiki.php,NULL,NULL,NULL
684,6,http://www.vestnik.nauka.kz/kz/vypusk-2/geoekologicheskaya-xarakteristika-i-ocenka-turistsko-rekreacionnogo-potenciala-alakolskogo-regiona.php,NULL,NULL,NULL
685,6,http://www.vestnik.nauka.kz/en/vypusk-2/geoekologicheskaya-xarakteristika-i-ocenka-turistsko-rekreacionnogo-potenciala-alakolskogo-regiona.php,NULL,NULL,NULL
686,6,http://www.vestnik.nauka.kz/en/vypusk-2/planovye-pereformirovaniya-rusla-reki-ural-za-30-letnij-period.php,NULL,NULL,NULL
687,6,http://www.vestnik.nauka.kz/vypusk-2/planovye-pereformirovaniya-rusla-reki-ural-za-30-letnij-period.php,NULL,NULL,NULL
688,6,http://www.vestnik.nauka.kz/stroitelstvo/samorasprostranyayushhijsya-vysokotemperaturnyj-sintez-vysokoporistoj-keramiki-na-osnove-prirodnogo-i-texnogennogo-syryaself-propagating-high-temperature-synthesis-of-high-porous-ceramics-based-on-na.php,NULL,NULL,NULL
689,6,http://www.vestnik.nauka.kz/kz/stroitelstvo/samorasprostranyayushhijsya-vysokotemperaturnyj-sintez-vysokoporistoj-keramiki-na-osnove-prirodnogo-i-texnogennogo-syryaself-propagating-high-temperature-synthesis-of-high-porous-ceramics-based-on-na.php,NULL,NULL,NULL
690,6,http://www.vestnik.nauka.kz/kz/ximiya/ximiya-i-texnologiya-proizvodstva-sulfokislot-oksiantraxinonov.php,NULL,NULL,NULL
691,6,http://www.vestnik.nauka.kz/en/ximiya/ximiya-i-texnologiya-proizvodstva-sulfokislot-oksiantraxinonov.php,NULL,NULL,NULL
692,6,http://www.vestnik.nauka.kz/en/ximiya/monitoring-organicheskix-zagryaznitelej-v-pochvax-goroda-almaty-metodom-gazovoj-xromatografii-s-mass-spektrometricheskim-detekrirovaniem-v-sochetanii-s-tverdofaznoj-mikroekstrakciej.php,NULL,NULL,NULL
693,6,http://www.vestnik.nauka.kz/ximiya/monitoring-organicheskix-zagryaznitelej-v-pochvax-goroda-almaty-metodom-gazovoj-xromatografii-s-mass-spektrometricheskim-detekrirovaniem-v-sochetanii-s-tverdofaznoj-mikroekstrakciej.php,NULL,NULL,NULL
694,6,http://www.vestnik.nauka.kz/ximiya/razrabotka-metodiki-vypolneniya-izmerenij-soderzhaniya-zheleza-i-marganca-metodom-rentgeno-fluorescentnogo-analiza-v-tovarnom-benzine.php,NULL,NULL,NULL
695,6,http://www.vestnik.nauka.kz/kz/ximiya/razrabotka-metodiki-vypolneniya-izmerenij-soderzhaniya-zheleza-i-marganca-metodom-rentgeno-fluorescentnogo-analiza-v-tovarnom-benzine.php,NULL,NULL,NULL
696,6,http://www.vestnik.nauka.kz/kz/ximiya/issledovanie-i-opisanie-processa-proizvodstva-benzola-na-osnove-metodov-ekspertnyx-ocenok.php,NULL,NULL,NULL
697,6,http://www.vestnik.nauka.kz/en/ximiya/issledovanie-i-opisanie-processa-proizvodstva-benzola-na-osnove-metodov-ekspertnyx-ocenok.php,NULL,NULL,NULL
698,6,http://www.vestnik.nauka.kz/en/pishhevaya-promyshlennost/nachalnyj-element-texnologicheskoj-linii-proizvodstva-grechnevyx-produktov-karakumyk-onimderin-ondiru-texnologiyalyk-syzbasynyn-bastapky-elementi.php,NULL,NULL,NULL
699,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/nachalnyj-element-texnologicheskoj-linii-proizvodstva-grechnevyx-produktov-karakumyk-onimderin-ondiru-texnologiyalyk-syzbasynyn-bastapky-elementi.php,NULL,NULL,NULL
700,6,http://www.vestnik.nauka.kz/vodnoe-xozyajstvo/mikrobiologicheskie-issledovaniya-pri-pasportizacii-rodnikov.php,NULL,NULL,NULL
701,6,http://www.vestnik.nauka.kz/kz/vodnoe-xozyajstvo/mikrobiologicheskie-issledovaniya-pri-pasportizacii-rodnikov.php,NULL,NULL,NULL
702,6,http://www.vestnik.nauka.kz/kz/rybnoe-xozyajstvo/razrabotka-biotexnologii-vyrashhivaniya-dvuxletok-russkogo-osetra.php,NULL,NULL,NULL
703,6,http://www.vestnik.nauka.kz/en/rybnoe-xozyajstvo/razrabotka-biotexnologii-vyrashhivaniya-dvuxletok-russkogo-osetra.php,NULL,NULL,NULL
704,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/rol-biologicheski-aktivnyx-dobavok-v-kormlenii-kozlyat-i-yagnyat.php,NULL,NULL,NULL
705,6,http://www.vestnik.nauka.kz/selskoe-i-lesnoe-xozyajstvo/rol-biologicheski-aktivnyx-dobavok-v-kormlenii-kozlyat-i-yagnyat.php,NULL,NULL,NULL
706,6,http://www.vestnik.nauka.kz/selskoe-i-lesnoe-xozyajstvo/xarakteristika-allelofonda-plemennogo-yadra-loshadej-kostanajskoj-porody-po-mikrosattelitam-dnk.php,NULL,NULL,NULL
707,6,http://www.vestnik.nauka.kz/kz/selskoe-i-lesnoe-xozyajstvo/xarakteristika-allelofonda-plemennogo-yadra-loshadej-kostanajskoj-porody-po-mikrosattelitam-dnk.php,NULL,NULL,NULL
708,6,http://www.vestnik.nauka.kz/kz/vypusk-3/k-postroeniyu-dinamicheskoj-xarakteristiki-obekta-upravleniya.php,NULL,NULL,NULL
709,6,http://www.vestnik.nauka.kz/en/vypusk-3/k-postroeniyu-dinamicheskoj-xarakteristiki-obekta-upravleniya.php,NULL,NULL,NULL
710,6,http://www.vestnik.nauka.kz/en/vypusk-3/naukometricheskij-analiz-dissertacij-vypolnennyx-v-ukraine-po-agroekologii.php,NULL,NULL,NULL
711,6,http://www.vestnik.nauka.kz/vypusk-3/naukometricheskij-analiz-dissertacij-vypolnennyx-v-ukraine-po-agroekologii.php,NULL,NULL,NULL
712,6,http://www.vestnik.nauka.kz/gornoe-delo/rezultaty-issledovanij-po-sovershenstvovaniyu-receptur-ingibiruyushhix-burovyx-rastvorov.php,NULL,NULL,NULL
713,6,http://www.vestnik.nauka.kz/kz/gornoe-delo/rezultaty-issledovanij-po-sovershenstvovaniyu-receptur-ingibiruyushhix-burovyx-rastvorov.php,NULL,NULL,NULL
714,6,http://www.vestnik.nauka.kz/kz/vypusk-3/konflikty-vodopolzovaniya-v-predelax-prigranichnoj-territorii-kazaxstansko-kyrgyzskogo-sektora.php,NULL,NULL,NULL
715,6,http://www.vestnik.nauka.kz/en/vypusk-3/konflikty-vodopolzovaniya-v-predelax-prigranichnoj-territorii-kazaxstansko-kyrgyzskogo-sektora.php,NULL,NULL,NULL
716,6,http://www.vestnik.nauka.kz/en/ximiya/templantnyj-sintez-cofe-nanotrubok.php,NULL,NULL,NULL
717,6,http://www.vestnik.nauka.kz/ximiya/templantnyj-sintez-cofe-nanotrubok.php,NULL,NULL,NULL
718,6,http://www.vestnik.nauka.kz/biologiya/morfologo-kulturalnye-osobennosti-rosta-griba-pyricularia-oryzae-na-agarizovannyx-pitatelnyx-sredax.php,NULL,NULL,NULL
719,6,http://www.vestnik.nauka.kz/kz/biologiya/morfologo-kulturalnye-osobennosti-rosta-griba-pyricularia-oryzae-na-agarizovannyx-pitatelnyx-sredax.php,NULL,NULL,NULL
720,6,http://www.vestnik.nauka.kz/kz/biologiya/podbor-optimalnyx-uslovij-biosinteza-novyx-prirodnyx-antibiotikov.php,NULL,NULL,NULL
721,6,http://www.vestnik.nauka.kz/en/biologiya/podbor-optimalnyx-uslovij-biosinteza-novyx-prirodnyx-antibiotikov.php,NULL,NULL,NULL
722,6,http://www.vestnik.nauka.kz/en/pishhevaya-promyshlennost/limonnaya-kislota-obzor.php,NULL,NULL,NULL
723,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/limonnaya-kislota-obzor.php,NULL,NULL,NULL
724,6,http://www.vestnik.nauka.kz/mashinostroenie/metodika-vzaimodejstviya-rabochego-organa-dorozhnogo-katka-s-uplotnyaemym-materialom.php,NULL,NULL,NULL
725,6,http://www.vestnik.nauka.kz/kz/mashinostroenie/metodika-vzaimodejstviya-rabochego-organa-dorozhnogo-katka-s-uplotnyaemym-materialom.php,NULL,NULL,NULL
726,6,http://www.vestnik.nauka.kz/kz/mashinostroenie/metodika-razrusheniya-ledyanogo-pokrytiya-na-avtomobilnyx-dorogax-rabochim-organom-udarnogo-dejstviya.php,NULL,NULL,NULL
727,6,http://www.vestnik.nauka.kz/en/mashinostroenie/metodika-razrusheniya-ledyanogo-pokrytiya-na-avtomobilnyx-dorogax-rabochim-organom-udarnogo-dejstviya.php,NULL,NULL,NULL
728,6,http://www.vestnik.nauka.kz/en/stroitelstvo/mestnye-gliny-dlya-stroitelstva-sposobom-stena-v-grunte.php,NULL,NULL,NULL
729,6,http://www.vestnik.nauka.kz/stroitelstvo/mestnye-gliny-dlya-stroitelstva-sposobom-stena-v-grunte.php,NULL,NULL,NULL
730,6,http://www.vestnik.nauka.kz/stroitelstvo/nefteshlam-kak-energovydelyaemyj-i-modificiruyushhij-komponent-v-texnologii-stroitelnoj-keramiki.php,NULL,NULL,NULL
731,6,http://www.vestnik.nauka.kz/kz/stroitelstvo/nefteshlam-kak-energovydelyaemyj-i-modificiruyushhij-komponent-v-texnologii-stroitelnoj-keramiki.php,NULL,NULL,NULL
732,6,http://www.vestnik.nauka.kz/kz/gornoe-delo/prakticheskoe-primenenie-standarta-organizacii-po-opredeleniyu-ostatkov-obemov-gornoj-massy-na-predpriyatiyax-too-korporaciya-kazaxmys.php,NULL,NULL,NULL
733,6,http://www.vestnik.nauka.kz/en/gornoe-delo/prakticheskoe-primenenie-standarta-organizacii-po-opredeleniyu-ostatkov-obemov-gornoj-massy-na-predpriyatiyax-too-korporaciya-kazaxmys.php,NULL,NULL,NULL
734,6,http://www.vestnik.nauka.kz/en/gornoe-delo/ocenka-ustojchivosti-proektnyx-konturov-vnutrennix-otvalov-v-zamkovoj-chasti-razreza-severnyj.php,NULL,NULL,NULL
735,6,http://www.vestnik.nauka.kz/gornoe-delo/ocenka-ustojchivosti-proektnyx-konturov-vnutrennix-otvalov-v-zamkovoj-chasti-razreza-severnyj.php,NULL,NULL,NULL
736,6,http://www.vestnik.nauka.kz/selskoe-i-lesnoe-xozyajstvo/rezultaty-laparoskopicheskogo-osemeneniya-ovec-umenshennymi-dozami-zamorozhennoj-spermy.php,NULL,NULL,NULL
